paradas, gimnasios, mochila, amplitud, promedio de tiempo, desviación estandar de tiempo 
9, 6, 9, 4, 33.5333333333, 13.7930739463
9, 7, 0, 0, 34.8, 9.39645323158
9, 7, 0, 1, 20.1333333333, 7.24676172891
9, 7, 0, 2, 28.4666666667, 11.8144920425
9, 7, 0, 3, 32.0, 6.83130051064
9, 7, 0, 4, 14.7333333333, 1.98214249964
9, 7, 1, 0, 19.7333333333, 11.1741765792
9, 7, 1, 1, 29.2, 7.20370275159
9, 7, 1, 2, 31.4, 10.5754432531
9, 7, 1, 3, 37.4, 6.25886038615
9, 7, 1, 4, 14.4666666667, 6.66199836552
9, 7, 2, 0, 27.2, 9.61387885646
9, 7, 2, 1, 25.1333333333, 5.36490654366
9, 7, 2, 2, 22.8, 9.9679486355
9, 7, 2, 3, 29.1333333333, 12.1483423652
9, 7, 2, 4, 24.7333333333, 6.55709962983
9, 7, 3, 0, 17.6666666667, 7.53362831281
9, 7, 3, 1, 19.9333333333, 10.8962786716
9, 7, 3, 2, 37.9333333333, 0.249443825785
9, 7, 3, 3, 39.0, 10.3537432844
9, 7, 3, 4, 32.1333333333, 7.63209596958
9, 7, 4, 0, 37.6, 11.1522792887
9, 7, 4, 1, 33.1333333333, 9.30853849371
9, 7, 4, 2, 38.6666666667, 13.675606832
9, 7, 4, 3, 29.5333333333, 12.8315583188
9, 7, 4, 4, 24.2666666667, 11.2869639654
9, 7, 5, 0, 29.8, 7.88416133777
9, 7, 5, 1, 39.2666666667, 6.75738279382
9, 7, 5, 2, 36.8, 7.01617179569
9, 7, 5, 3, 37.1333333333, 6.78101926131
9, 7, 5, 4, 39.6, 12.1918005233
9, 7, 6, 0, 41.8, 13.049648782
9, 7, 6, 1, 37.3333333333, 9.19903376569
9, 7, 6, 2, 25.0, 13.9570770579
9, 7, 6, 3, 46.4, 11.9766439373
9, 7, 6, 4, 36.2, 13.6538150957
9, 7, 7, 0, 42.7333333333, 11.2099162451
9, 7, 7, 1, 37.4666666667, 13.9612161202
9, 7, 7, 2, 33.0, 14.5327216997
9, 7, 7, 3, 36.2666666667, 15.3165125128
9, 7, 7, 4, 42.9333333333, 14.7624147377
9, 7, 8, 0, 38.6, 9.63189147226
9, 7, 8, 1, 36.9333333333, 9.36992825776
9, 7, 8, 2, 37.7333333333, 13.1274098317
9, 7, 8, 3, 27.2, 14.8018016921
9, 7, 8, 4, 35.9333333333, 16.0310809229
9, 7, 9, 0, 40.2, 12.1117023301
9, 7, 9, 1, 40.1333333333, 13.2758762004
9, 7, 9, 2, 38.8, 14.5931490776
9, 7, 9, 3, 39.0, 14.3805424098
9, 7, 9, 4, 24.6, 14.2070405081
9, 8, 0, 0, 37.8666666667, 14.0279086903
9, 8, 0, 1, 39.0666666667, 11.4453289842
9, 8, 0, 2, 44.9333333333, 8.63687186171
9, 8, 0, 3, 39.2666666667, 14.5394482549
9, 8, 0, 4, 37.9333333333, 10.9876698571
9, 8, 1, 0, 38.8, 8.47899365098
9, 8, 1, 1, 40.3333333333, 12.8927197372
9, 8, 1, 2, 32.2666666667, 9.61572785712
9, 8, 1, 3, 23.3333333333, 12.0867236623
9, 8, 1, 4, 30.6, 9.91160935469
9, 8, 2, 0, 25.9333333333, 12.1186724612
9, 8, 2, 1, 35.6, 10.5691374609
9, 8, 2, 2, 38.2666666667, 8.02883691591
9, 8, 2, 3, 37.1333333333, 4.47014789713
9, 8, 2, 4, 36.7333333333, 0.99777530314
9, 8, 3, 0, 26.9333333333, 14.4612893232
9, 8, 3, 1, 45.1333333333, 8.02385332756
9, 8, 3, 2, 41.4666666667, 14.9348213544
9, 8, 3, 3, 46.0, 15.1084965058
9, 8, 3, 4, 45.6, 10.467728184
9, 8, 4, 0, 25.3333333333, 8.646129513
9, 8, 4, 1, 28.0, 9.84547273285
9, 8, 4, 2, 45.3333333333, 11.5969344608
9, 8, 4, 3, 44.4, 10.5375518979
9, 8, 4, 4, 41.9333333333, 16.679195291
9, 8, 5, 0, 37.2666666667, 8.63687186171
9, 8, 5, 1, 38.4, 8.38888153053
9, 8, 5, 2, 45.1333333333, 15.1519709022
9, 8, 5, 3, 23.0666666667, 3.49221356099
9, 8, 5, 4, 46.1333333333, 12.2521653415
9, 8, 6, 0, 29.5333333333, 15.5686294266
9, 8, 6, 1, 41.8666666667, 8.30956610714
9, 8, 6, 2, 43.4, 14.0133269902
9, 8, 6, 3, 31.3333333333, 11.0975472766
9, 8, 6, 4, 32.0666666667, 9.73972392947
9, 8, 7, 0, 32.0666666667, 11.2039675512
9, 8, 7, 1, 46.9333333333, 11.7272711612
9, 8, 7, 2, 40.4, 14.150618361
9, 8, 7, 3, 41.2666666667, 18.37195931
9, 8, 7, 4, 39.9333333333, 13.2084148262
9, 8, 8, 0, 36.5333333333, 11.0686745167
9, 8, 8, 1, 40.8, 13.1919167169
9, 8, 8, 2, 48.6666666667, 9.40685329368
9, 8, 8, 3, 47.6666666667, 14.5541135842
9, 8, 8, 4, 43.2666666667, 11.1801411241
9, 8, 9, 0, 46.9333333333, 11.840420413
9, 8, 9, 1, 48.0666666667, 12.6410266812
9, 8, 9, 2, 47.7333333333, 13.6697557484
9, 8, 9, 3, 27.2666666667, 4.05736641459
9, 8, 9, 4, 20.8, 4.83321838944
